is_rumor,is_source_tweet,text
FALSE,FALSE,NickLosAngeles rmackx Muslim Marxists told blacks that it was all whites fault INSTEAD of saying trutha group of democrats oppressed.
FALSE,FALSE,NickLosAngeles rmackx All nations had slavery. Blacks sold blacks. First slave owner in US was a black man. We got rid of it.
FALSE,FALSE,NickLosAngeles rmackx Do you ever see blacks protesting over black &amp Arab slavers IN TODAY'S WORLD? No. They are too busy being victims.
FALSE,FALSE,leeburl I think there are a lot of Muslims in US &amp Canada who have been told to join the jihad &amp Islamic Caliphate http//t.co/cjHflQSdr
FALSE,FALSE,"NickLosAngeles rmackx If Obama denounced Islam, his relatives' faith, he'd be killed. He instead PRETENDED to be a Christian.What a scum"
FALSE,FALSE,"NickLosAngeles rmackx The chatter in Egypt long before  was that Obama would be President. Arranged. Selected,. Inserted."
FALSE,FALSE,"LoriPatriot mefbama Not only a Muslim convert, but according to CNN he had a,history of drug use. Deadly mixture of the ."
FALSE,FALSE,"haroldb mefbama Obama's first book the good one written by Ayers said he was into hard drugs, booze, coke &amp pot. BRAGGED ABOUT IT!"
FALSE,FALSE,"haroldb mefbama Our youth &amp new arrivals need role models to aspire to NOT druggies, sexaholics, porn tweeters, cheaters, liars &amp crooks"
FALSE,FALSE,"haroldb mefbama Look at the Democratic politician corruption list. Porno, sex, drugs &amp graft. https//t.co/SdQnek  Scum of  earth!"
FALSE,FALSE,LoriPatriot mefbama Correct and that's why his brain has been malfunctioning for going on  years
FALSE,FALSE,haroldb mefbama He did interviews high or extremely high looking.
FALSE,FALSE,"LoriPatriot rmackx  Thank you very much for your insight.  Much appreciated, I assure you."
FALSE,FALSE,LoriPatriot Yes....I was just being sarcastic! Not towards you....just in frustration. Sick of the ppl giving these a holes keys to city
FALSE,FALSE,"NickLosAngeles Stonewall LoriPatriot rmackx Shoot first, ask questions later! #ZeroTolerance"
FALSE,FALSE,haroldb mefbama One interview recently indicated he was on drugs or very jet lagged.
FALSE,FALSE,"LoriPatriot mefbama They all look like that way, plus his inability to do his job as POTUS"
FALSE,TRUE,Sigh what a horrible day. Someone had to lose a life at a place where we honour those who fought for us. #Ottawa çÅ
FALSE,FALSE,yikes DonnieWahlberg ù so sad
FALSE,FALSE,yikes So hard to believe it happened here in Canada!
FALSE,FALSE,yikes the soldier was only . Still a baby *
FALSE,FALSE,yikes DonnieWahlberg Sad day for Canadians for sure. So very sad.
FALSE,FALSE,yikes DonnieWahlberg yep and knowing it's only  mins from where I leave and work I was scared shitless today #OttawaStrong
FALSE,FALSE,"yikes DonnieWahlberg so very sad, I was in disbelief watching the coverage. Sending prayers"
FALSE,FALSE,yikes ôè  our friends up north. http//t.co/uNouXap
FALSE,FALSE,yikes DonnieWahlberg Such a tragedy. ¢ May he #RIP ùÔ∏è
FALSE,FALSE,DonnieWahlberg yikes ôè  our friends up north. http//t.co/rIewyMoSù my thoughts &amp prayers are with them all!
FALSE,FALSE,DonnieWahlberg yikes so sad
FALSE,FALSE,DonnieWahlberg Thanks D! Sad day for our country. A soldier was also run over a few days ago.¢çÅ
FALSE,FALSE,DonnieWahlberg yikes ôè  our friends up north. http//t.co/NLfiFFFuù
FALSE,FALSE,"DonnieWahlberg we are all brothers and sisters! Thoughts, prayers, and strength !"
FALSE,FALSE,DonnieWahlberg This means so much. Such a scary feeling and just wondering what will happen next.
FALSE,FALSE,DonnieWahlberg yikes thank you it has been a very sad day here
FALSE,FALSE,yikes DonnieWahlberg so not something that happens here  #Ottawa #Proudcanadian
FALSE,FALSE,DonnieWahlberg thank you honey such a tragedy and its scary! ôôô
FALSE,FALSE,yikes DonnieWahlberg saying prayers... îî
FALSE,FALSE,DonnieWahlberg it hasn't been an easy week for us.  xo
FALSE,FALSE,cambb DonnieWahlberg sending love and prays to you all Jody from the uk xxx
FALSE,FALSE,DonnieWahlberg the soldier shot and killed in Ottawa was cpl Nathan Cirillo  years old #rip #ottawa
FALSE,FALSE,natanner Donniesdeva DonnieWahlberg yikes Yes! it has!
FALSE,FALSE,RhiannonGreaves Thank you! ùÔ∏èçÅ
FALSE,FALSE,cambb DonnieWahlberg ôô
FALSE,FALSE,Colleen Donniesdeva DonnieWahlberg yikes it is hard to believe that it happened here
FALSE,FALSE,DonnieWahlberg Christi yikes Extra ôèüfrom your #BHSisters!
FALSE,FALSE,"natanner Donniesdeva DonnieWahlberg yikes I agree hun, Truly Sadden by this!"
FALSE,FALSE,MyBlueWorld DonnieWahlberg yikes ôè  our friends up north. http//t.co/UqROWMDEQù my thoughts &amp prayers are with them all!ù
FALSE,FALSE,Colleen Donniesdeva DonnieWahlberg yikes I know I still can't fathom that it happened even though I've been watching all dsy
FALSE,TRUE,"When you kill because your ideology calls you to do so, you r a terrorist. No euphemism can change that.  #Terrorism is terrorism.  #Ottawa"
FALSE,FALSE,BradThor https//t.co/vmYAXQFz
FALSE,FALSE,"BradThor it is surreal to have you tweeting about terrorism in #Ottawa  a city close to my heart, in my country.  #realthreat #wakeupcall"
FALSE,FALSE,"BradThor Investigators This was an obvious false flag, full of crisis actors and for the benefit of the police state."
FALSE,FALSE,"BradThor Data for a new book, Brad.  Go for it!"
FALSE,FALSE,"BradThor Viperbabe 

Not true. Obama says these are workplace mass murderers. #gunsense http//t.co/YpeBx"
FALSE,FALSE,BradThor  maybe our northern allies will do more to help protect their and our homelands
FALSE,FALSE,"BradThor By not labeling  terrorism as such Obama is protecting his narrative that he won the war on terror, protecting us not so much ."
FALSE,FALSE,"BradThor maybe the admin thinks they can pull a Jedi mind trick ""these are not the terrorists you are looking for"""
FALSE,FALSE,BradThor Thank Heaven for the #GoodGuysWithGuns that took him out
FALSE,FALSE,"BradThor I dunno Mr. Thor, the founders killed an awful lot of Brits because their ideology said so, careful with labels sir."
FALSE,FALSE,BradThor TUser Thank you.
FALSE,FALSE,BradThor ResearchRatCT And when will people learn that Islam is not a religion it is a political ideology hiding behind the word religion
FALSE,TRUE,Texas police officer receives death threats after video shows him fatally shooting a puppy http//t.co/hnQZGeS http//t.co/nRWejqKYy
FALSE,FALSE,KTLA Texas police officer receives death threats after video shows him fatally shooting a puppy http//t.co/acANBqprAwù Slide his address
FALSE,FALSE,KTLA What an asshole.
FALSE,FALSE,KTLA omg who the F does that??? For christs sake??? Omg
FALSE,FALSE,KTLA Good ! il give money to it. Asshole. Hope u get Ebola.
FALSE,FALSE,KTLA WHAT A FUCKING DICK. PIECE OF SHIT.
FALSE,FALSE,KTLA asshole shoot him in the ass
FALSE,FALSE,KTLA JACOBSAFARI FUCKING DICK
FALSE,FALSE,SARAHakaANDY KTLA same
FALSE,FALSE,KTLA What a JERK!!!!! Moron!!!!!!!
FALSE,FALSE,KTLA what does the jackass expect?
FALSE,FALSE,KTLA Disarm the troglodyte. Donate his pension to an #animalrights charity. Castrate him without anesthesia...and send him to prison.
FALSE,FALSE,KTLA that's some serial killer behavior
FALSE,FALSE,KTLA what the fuck?!?! ° people are sick!
FALSE,FALSE,.KTLA The punishment for someone harming an animal should be being thrown in a pool filled with piranhas.
FALSE,FALSE,"KTLA good, fuck that guy, fucking asshole."
FALSE,FALSE,KTLA this is horrible!!!
FALSE,FALSE,GASP! NO!!! MT KTLA Texas police officer receives death threats after video shows him fatally shooting a puppy http//t.co/PZNmWFQyù
FALSE,FALSE,KTLA I hope he gets what he deserves man
FALSE,FALSE,"ChaseAlert KTLA and thats why i'm glad in the uk the police don't have guns, because if we did........... THE HORRORS"
FALSE,FALSE,"ChaseAlert KTLA Wow, can't imagine why that would be happening."
FALSE,FALSE,yoshod KTLA I can never unsee that story. Never. He should never again have a gun or a badge!
FALSE,FALSE,CaliTenkey KTLA I can never unsee that story!
FALSE,FALSE,"ChaseAlert KTLA Lets just have a moments silence to remember the poor dog.
I don't like the death penalty but......"
FALSE,FALSE,ChaseAlert hang him °
FALSE,FALSE,ChaseAlert Hear you on that!
FALSE,FALSE,MzMadero .yep..
FALSE,FALSE,ChaseAlert by the nutts
FALSE,TRUE,The #OttawaShooting was #terrorsim as was #forthoodshooting and #oklahomabeheading...
FALSE,FALSE,BradThor where the hell is Scot Harvath when we need him?
FALSE,FALSE,BradThor Without a doubt!
FALSE,FALSE,"BradThor 
If our leaders can't recognize our enemies, how can the danger ever be defeated?"
FALSE,FALSE,"BradThor If U believe this is a terrorist attack, Colin Powel has some Weapons of Mass Deception for sale  CHEAP! #OttawaShooting"
FALSE,FALSE,"BradThor Breaking News Southern Baptists, led by Willie Robertson, have attacked the Canuck Parliament! Oh wait..."
FALSE,FALSE,BradThor religion of peace
FALSE,FALSE,BradThor #guncontrol continues its blatant fraud #A #ISIS doesn't follow the law ShiloAnderson
FALSE,FALSE,BradThor ShiloAnderson If it would have happened here it would have been classified as workplace violence as it was his job to guard it.
FALSE,FALSE,BradThor APMcKeownTX Canada is a nursery of political correctness. Be interesting to see if they do the Ft. Hood heelandtoe dance.
FALSE,FALSE,"BradThor All of them ""Lone Wolves"" of course."
FALSE,FALSE,"BradThor PolitixGal A true Warning, TO America .."
FALSE,FALSE,HBJager actually Bush has been vindicated.  ISIS found stockpiles of chemical weapons hidden by sadam.  mSM failed to cover the story.
FALSE,FALSE,PolitixGal If MSM did not report it how do U know it happened? Please supply reference!
FALSE,FALSE,"BradThor mimimayesTN yeah, just waiting for the ""workplace violence"" claim"
FALSE,FALSE,"OpineJ BradThor Harper has already called it terrorism, I think"
FALSE,FALSE,mimimayesTN BradThor didn't take long did it?
FALSE,FALSE,It's easy when you're not a Muslim lover OpineJ BradThor
FALSE,FALSE,"mimimayesTN OpineJ BradThor  Remove the word ""lover"" and you are closer to the Truth."
FALSE,FALSE,He sides with them I don't think he is a practicing Muslim b/c he believes he is GOD. No X/day praying to Allah MarshallFSmith OpineJ
FALSE,FALSE,mimimayesTN OpineJ BradThor fraudobama did call the Canadians &amp explained to them how muslims added so much to their 'fabric'.
FALSE,TRUE,pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http//t.co/jfBbEmycO
FALSE,FALSE,MT JMacDonaldPC pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http//t.co/TSIfoQZqMZù
FALSE,FALSE,JMacDonaldPC davidakin pmharper Wow. Imagine the hoops someone must have gone through to get that picture.
FALSE,FALSE,"KatieSimpson JMacDonaldPC pmharper love the shot, always looking for votes, who cares"
FALSE,FALSE,JMacDonaldPC pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http//t.co/njIRIFnGwù
FALSE,FALSE,JMacDonaldPC kirstinestewart pmharper BAD PIC. Looks like a dunce cap. Seriously.
FALSE,FALSE,JMacDonaldPC pmharper Will the Prime Minister speak to the country tonight? #cdnpoli
FALSE,FALSE,"thevinetwayway KatieSimpson JMacDonaldPC pmharper Seriously, WHO CARES about the photo???  Just get out &amp talk  Cdns!"
FALSE,FALSE,oldereporter JMacDonaldPC pmharper PM Eastern time
FALSE,FALSE,"#AttackInOttawa
JMacDonaldPC pmharper just met with cabinet ministers to discuss the shootings in Ottawa today
http//t.co/EdepUexBK"
FALSE,FALSE,oldereporter JMacDonaldPC what ? u really want  hear his monotone excuses? #RCMP were surprised? it was on radar #cdnpoli #bcpoli
FALSE,FALSE,JasonHRoy Thanks.
FALSE,FALSE,oldereporter Np....cheers
FALSE,FALSE,mierzwei JMacDonaldPC Because he IS the Prime Minister and I want to hear from him. Ok with you bud? #cdnpoli
FALSE,FALSE,RT JMacDonaldPC pmharper just met with cabinet ministers to discuss the shootings in Ottawa today. http//t.co/EYKdGabiR
FALSE,FALSE,JMacDonaldPC blastedsilver pmharper how about no more Moslems in the country?
FALSE,FALSE,"JMacDonaldPC jmsardo pmharper Unfortunate placing of the flag, there. Looks like a gnome's hat."
FALSE,FALSE,"oldereporter JMacDonaldPC bud? jausa scho guet mach keis theater  
im sure he wont let his fans down  patience dude #cdnpoli"
FALSE,FALSE,JMacDonaldPC samuelrafuse pmharper this photo makes him look like he has a pointy red hat.
FALSE,FALSE,brickhousetv i just laughed out loud on the bus
FALSE,FALSE,williemays JMacDonaldPC blastedsilver pmharper How about no more racists.
FALSE,FALSE,"EricFDenison JMacDonaldPC blastedsilver pmharper the racist that just says things and the racist that behead people, big difference!"
FALSE,FALSE,"EricFDenison Islam isn't a ""race"" williemays JMacDonaldPC pmharper"
FALSE,FALSE,"blastedsilver EricFDenison JMacDonaldPC pmharper Islam is not a race, nor a religion of peace?"
FALSE,FALSE,blastedsilver EricFDenison JMacDonaldPC pmharper who said it was a race?
FALSE,FALSE,"williemays someone mention ""racism"" EricFDenison JMacDonaldPC pmharper"
FALSE,FALSE,williemays blastedsilver EricFDenison JMacDonaldPC pmharper No. Tried &amp true terror group at its horrific best.
FALSE,FALSE,blastedsilver wendellshaw EricFDenison williemays JMacDonaldPC pmharper exactlyit's an ideology of horrific heinous intolerance
FALSE,FALSE,"blastedsilver wendellshaw EricFDenison williemays JMacDonaldPC pmharper and yet, the left and rinos seem tolerant???"
FALSE,TRUE,"Canadian coverage of the Ottawa shootings was measured, calm, and presented actual facts. Why can't we do the same? http//t.co/OZHkSBISfb"
FALSE,FALSE,JamilSmith jameswest Because of America's history of violence. They love fearmongering/warmongering.
FALSE,FALSE,JamilSmith The world needs more Canada.
FALSE,FALSE,JamilSmith But did you see how abusive the cops got?!https//t.co/OFbheAfv
FALSE,FALSE,JamilSmith because we have fox news and cnn....they make money off of fear and hysterics..
FALSE,FALSE,JamilSmith jameswest because your advertisers won't pay for those types of ratings?
FALSE,FALSE,JamilSmith jameswest perhaps Murdoch not running the show over there
FALSE,FALSE,"JamilSmith cbc's funding is from govt, not dependent on raitings?"
FALSE,FALSE,JamilSmith Possibly because Canada still has laws banning the media from reporting falsehoods? Asked sincerely
FALSE,FALSE,"JamilSmith MattGoldstein jameswest In US, there's lots of competition and it's all about ratings. No flipping!"
FALSE,FALSE,JamilSmith we're a country of fear mongers and bigots.
FALSE,FALSE,JamilSmith Because yu chucked out the British &gt yrs ago. #measured
FALSE,FALSE,Here's a handy visual JamilSmith http//t.co/GrcelkunN
FALSE,FALSE,"EagleVision JamilSmith Thugs and criminals stick together. They've no concept of sacrifice, honor, and duty so this doesn't surprise me."
FALSE,FALSE,EagleVision JamilSmith something is wrong w that pic huh?
FALSE,FALSE,EagleVision Moscowmud JamilSmith  the worlds a better place w/o this thug in it any troll expecting an apology can #goFurself
FALSE,FALSE,"Fish rot from the head down

EagleVision Here's a handy visual JamilSmith http//t.co/LuApuyhNUù"
FALSE,FALSE,JamilSmith jameswest cuz America
FALSE,FALSE,JamilSmith jameswest if its not for profit it is nonexisting
FALSE,FALSE,JamilSmith jameswest America is a sad place . we need to take a page from the Muslims and change it up
FALSE,FALSE,EagleVision eddiern JamilSmith IF I VOTED FOR OBUMMER I WOULD HAVE TO HANG MYSELF FOR TREASON AGAINST AMERICA
FALSE,FALSE,EagleVision superglide JamilSmith Well that's what happens when you have blacks in the Gov. that think Whites owe them?MY ASS!
FALSE,FALSE,EagleVision carolynsdaughte JamilSmith NUFF SAID!  America wake up.  Thanks Julie....
FALSE,FALSE,XAFCATM EagleVision JamilSmith. My pleasure.
FALSE,FALSE,"EagleVision JamilSmith He's no Ronald Reagan...Reagan was an ""AMERICAN""..who Loved his country http//t.co/dIzpVjQ"
FALSE,TRUE,I applaud CBCNews for not speculating and only reporting what is known. American media could use some of this restraint. #OttawaShooting
FALSE,FALSE,"ianp CBCRadioCanada CBCNews bullshit, CBC is is afraid of their skin they only report press releases now"
